gcp_id,height_offset_m,rpc_col,rpc_row,rpc_error_px,rpc_error_m,gt_used_for_rpc_projection
gf7_esri_0105,50.0,9832.516512569407,9486.16027786725,10.759537175276773,6.953790452404307,False
gf7_esri_0106,50.0,9439.912223167303,13803.145330084555,10.687107980923486,6.9070085998155575,False
gf7_esri_0108,50.0,8905.10345072945,1190.1624543135295,13.159778395262158,8.50502981399917,False
gf7_esri_0109,50.0,8305.663656622684,9248.854545367902,10.850290661417128,7.0124698822747895,False
gf7_esri_0110,50.0,11239.42765076034,11056.158169235985,10.488791877063594,6.778810846352199,False
gf7_esri_0111,50.0,9330.185417565577,15106.348432827512,10.68126879461756,6.903243089379346,False
gf7_esri_0112,50.0,11836.42704058898,15304.953322416066,12.06624788052214,7.798324089301821,False
gf7_esri_0113,50.0,8157.693866925503,7549.108383415869,11.828455852716903,7.644648611399376,False
gf7_esri_0115,50.0,9309.234076908877,14980.109027097838,10.680056177170549,6.90247307140331,False
gf7_esri_0116,50.0,8453.96849182837,9882.8833402911,10.633446867182437,6.872321847761985,False
gf7_esri_0118,50.0,8260.734730336908,13567.924058901544,11.563892766464527,7.473705557175587,False
gf7_esri_0119,50.0,8042.07808415707,9232.887280091934,11.821592132257154,7.640224484898194,False
gf7_esri_0120,50.0,13109.152106856975,5894.94365542776,11.50998196634159,7.438735270557087,False
gf7_esri_0121,50.0,7892.3516241594825,13436.398300343017,11.207058188164773,7.243078877465338,False
gf7_esri_0122,50.0,9327.804352192887,11249.61593542542,11.905504027707925,7.694446771634146,False
gf7_esri_0123,50.0,13061.973441195409,8921.210779744673,12.149105029205792,7.851811873568796,False
gf7_esri_0124,50.0,8473.290549149064,13437.32854796403,11.577871823576885,7.482730157937136,False
gf7_esri_0126,50.0,11513.335693957482,10997.20010410135,12.29043387047631,7.943174628107869,False
gf7_esri_0127,50.0,7603.412927698993,13147.133961572059,10.818208010331478,6.991741008138705,False
gf7_esri_0129,50.0,10968.36501251089,11053.677995158596,12.010347341138452,7.76217574058621,False
gf7_esri_0130,50.0,9333.625066848552,14839.356840143213,11.575982207385557,7.481464130979827,False
gf7_esri_0131,50.0,7149.9681229345715,6784.378161554987,13.156201879938434,8.502782134345615,False
gf7_esri_0132,50.0,15681.327928351995,7058.207252863167,11.742160134299052,7.5887728839781765,False
gf7_esri_0133,50.0,8489.742140507646,13800.413157602481,10.634124771196475,6.87279390726033,False
gf7_esri_0134,50.0,8692.679908443362,9853.445964061862,11.240048738466584,7.2643474382362445,False
gf7_esri_0135,50.0,9338.452588675045,6205.780147275906,11.901774883936996,7.6920172140927665,False
gf7_esri_0137,50.0,8781.742995298837,10409.422130145196,12.519733395400237,8.091412854129448,False
gf7_esri_0139,50.0,9182.083366148041,14681.674561118522,10.672882822595223,6.897812155216861,False
gf7_esri_0141,50.0,12782.95384100949,9504.766269206357,12.130563152515005,7.839850104969155,False
gf7_esri_0142,50.0,9254.4255819589,13772.841597402734,11.898522261442311,7.689931828056388,False
gf7_esri_0146,50.0,8828.719673945205,9044.131871807964,10.654046525394707,6.885631002698897,False
gf7_esri_0148,50.0,8887.928749853032,13258.903819628962,11.254009933586248,7.273404465242382,False
gf7_esri_0149,50.0,8446.879651355863,9715.182127652206,12.496555416506592,8.076437376258244,False
gf7_esri_0150,50.0,15095.40633293965,8480.20429116267,12.286773793244508,7.940754811166486,False
gf7_esri_0151,50.0,8892.96377776388,14241.755287156597,11.332795559377443,7.324295717071509,False
gf7_esri_0153,50.0,14765.216997686792,5771.728679911985,12.263263265420493,7.925550428958448,False
gf7_esri_0154,50.0,8966.077692772225,14420.577062005621,10.660750018232214,6.8899872476623925,False
gf7_esri_0157,50.0,8454.36037841173,13312.399748221895,10.632049879720126,6.871449932272014,False
gf7_esri_0159,50.0,10054.137552699473,9532.940310762067,10.720999549692818,6.928879117859404,False
gf7_esri_0160,50.0,9650.523904167188,13896.549555490612,11.296781126822914,7.3010341260802605,False
gf7_esri_0161,50.0,5373.962626226055,7146.907205224581,13.061809183828158,8.441809431051393,False
gf7_esri_0162,50.0,13569.8013795111,10675.102465934953,13.536668759817047,8.74860245158505,False
gf7_esri_0163,50.0,8946.058469436319,14690.613701463102,10.693511390699507,6.911168504463863,False
gf7_esri_0164,50.0,5699.82876424586,11094.932873900341,10.484176896712846,6.7759342619554594,False
gf7_esri_0165,50.0,12364.83802665164,9407.763784009767,12.102548684020649,7.821736661375955,False
gf7_esri_0166,50.0,8910.374593688117,14543.031615115793,10.595038631464412,6.847529383911096,False
gf7_esri_0169,50.0,8701.368949971606,14107.30575263287,12.334520853824523,7.97176601816202,False
gf7_esri_0170,50.0,8762.011830378946,7337.535315164963,11.2434957528748,7.266577200544688,False
gf7_esri_0174,50.0,13313.084746915269,10808.409211909373,13.497628822512949,8.72335509150802,False
gf7_esri_0175,50.0,8720.75328138152,14342.783239482873,10.86742785921154,7.023583543233738,False
gf7_esri_0176,50.0,4191.404324711628,9933.49608403072,13.0008151758501,8.4024552091472,False
gf7_esri_0177,50.0,12981.258568916437,9521.90130320725,11.502983272093568,7.4342377432586195,False
gf7_esri_0180,50.0,9149.935691925091,10047.52558901872,10.710144954723036,6.921892003474229,False
