method,family,distance,grid_size,bits,quantization,weighting,search_radius_px,bytes_per_patch,compression_ratio,recall_0_5px,recall_1px,recall_2px,recall_5px,recall_at_1_0_5px,recall_at_1_1px,recall_at_1_5px,top1_matching_success_2px,recall_at_1_2px,integer_recall_1px,integer_recall_2px,recall_at_5_0_5px,recall_at_5_1px,recall_at_5_2px,recall_at_5_5px,rmse_px,median_error_px,p95_error_px,catastrophic_failure_rate_gt5px,catastrophic_failure_rate_gt10px,evaluated_pairs,failed_pairs
grid_mag_orientation_g16_m4_o3_e0_percentile_hamming_r64,grid_mag_orientation,hamming,16,7,percentile,uniform,64,224.0,292.57142857142856,0.3218543046357616,0.6662251655629139,0.8966887417218543,0.9947019867549669,0.3218543046357616,0.6662251655629139,0.9947019867549669,0.8966887417218543,0.8966887417218543,0.5589403973509933,0.8675496688741722,0.3403973509933775,0.7549668874172185,0.990728476821192,1.0,1.3386770818751819,0.7642443548960028,2.865979598963879,0.005298013245033113,0.0,755,0
grid_mag_orientation_g32_m1_o1_e0_percentile_hamming_r64,grid_mag_orientation,hamming,32,2,percentile,uniform,64,256.0,256.0,0.8993377483443709,0.9841059602649007,1.0,1.0,0.8993377483443709,0.9841059602649007,1.0,1.0,1.0,0.9509933774834437,0.9986754966887417,0.8993377483443709,0.9880794701986755,1.0,1.0,0.33603418539997654,0.1925779021774028,0.6508236152378387,0.0,0.0,755,0
grid_mag_orientation_g32_m1_o0_e1_percentile_hamming_r64,grid_mag_orientation,hamming,32,2,percentile,uniform,64,256.0,256.0,0.7337748344370861,0.9602649006622517,0.9933774834437086,1.0,0.7337748344370861,0.9602649006622517,1.0,0.9933774834437086,0.9933774834437086,0.8781456953642384,0.9880794701986755,0.7337748344370861,0.9721854304635762,1.0,1.0,0.5196101419376997,0.287126809777867,0.9025143389272581,0.0,0.0,755,0
grid_mag_orientation_g32_m2_o0_e0_percentile_hamming_r64,grid_mag_orientation,hamming,32,2,percentile,uniform,64,256.0,256.0,0.7218543046357616,0.9245033112582781,0.990728476821192,1.0,0.7218543046357616,0.9245033112582781,1.0,0.990728476821192,0.990728476821192,0.8701986754966887,0.9880794701986755,0.7218543046357616,0.9417218543046357,1.0,1.0,0.5539640449074382,0.2743726195923462,1.1718708933832536,0.0,0.0,755,0
grid_mag_orientation_g16_m4_o3_e1_percentile_hamming_r64,grid_mag_orientation,hamming,16,8,percentile,uniform,64,256.0,256.0,0.34172185430463575,0.6927152317880795,0.9125827814569536,0.9973509933774835,0.34172185430463575,0.6927152317880795,0.9973509933774835,0.9125827814569536,0.9125827814569536,0.5867549668874172,0.8940397350993378,0.3615894039735099,0.7735099337748345,0.9947019867549669,1.0,1.236095815155562,0.71715292300241,2.5832264768504793,0.0026490066225165563,0.0,755,0
grid_mag_orientation_g32_m1_o1_e1_percentile_hamming_r64,grid_mag_orientation,hamming,32,3,percentile,uniform,64,384.0,170.66666666666666,0.8966887417218543,0.9894039735099338,1.0,1.0,0.8966887417218543,0.9894039735099338,1.0,1.0,1.0,0.9642384105960264,0.9973509933774835,0.8966887417218543,0.9933774834437086,1.0,1.0,0.32817637468074695,0.1910250042810772,0.6390731376947186,0.0,0.0,755,0
grid_mag_orientation_g32_m1_o2_e0_percentile_hamming_r64,grid_mag_orientation,hamming,32,3,percentile,uniform,64,384.0,170.66666666666666,0.9165562913907285,0.9854304635761589,1.0,1.0,0.9165562913907285,0.9854304635761589,1.0,1.0,1.0,0.9602649006622517,0.9986754966887417,0.9178807947019868,0.9894039735099338,1.0,1.0,0.31403915162272455,0.1738020190093615,0.6121302652171121,0.0,0.0,755,0
grid_mag_orientation_g32_m2_o1_e0_percentile_hamming_r64,grid_mag_orientation,hamming,32,3,percentile,uniform,64,384.0,170.66666666666666,0.8807947019867549,0.9854304635761589,0.9986754966887417,1.0,0.8807947019867549,0.9854304635761589,1.0,0.9986754966887417,0.9986754966887417,0.952317880794702,0.9986754966887417,0.8807947019867549,0.9867549668874173,1.0,1.0,0.3497410418009357,0.1986024343588539,0.6945072648352936,0.0,0.0,755,0
grid_mag_orientation_g32_m2_o0_e1_percentile_hamming_r64,grid_mag_orientation,hamming,32,3,percentile,uniform,64,384.0,170.66666666666666,0.7894039735099337,0.9655629139072848,0.9933774834437086,1.0,0.7894039735099337,0.9655629139072848,1.0,0.9933774834437086,0.9933774834437086,0.8980132450331125,0.9947019867549669,0.7907284768211921,0.9748344370860927,1.0,1.0,0.47583917140801396,0.2421418630891986,0.8891342254933946,0.0,0.0,755,0
grid_mag_orientation_g32_m1_o2_e1_percentile_hamming_r64,grid_mag_orientation,hamming,32,4,percentile,uniform,64,512.0,128.0,0.9205298013245033,0.9894039735099338,1.0,1.0,0.9205298013245033,0.9894039735099338,1.0,1.0,1.0,0.9642384105960264,0.9986754966887417,0.9231788079470199,0.9933774834437086,1.0,1.0,0.3085681225724266,0.1646861996292659,0.6103834021352181,0.0,0.0,755,0
grid_mag_orientation_g32_m2_o2_e0_percentile_hamming_r64,grid_mag_orientation,hamming,32,4,percentile,uniform,64,512.0,128.0,0.9231788079470199,0.9920529801324504,1.0,1.0,0.9231788079470199,0.9920529801324504,1.0,1.0,1.0,0.9708609271523179,0.9973509933774835,0.9231788079470199,0.9960264900662251,1.0,1.0,0.3052268523452525,0.169825714734095,0.6285173787276621,0.0,0.0,755,0
grid_mag_orientation_g32_m1_o3_e0_percentile_hamming_r64,grid_mag_orientation,hamming,32,4,percentile,uniform,64,512.0,128.0,0.8993377483443709,0.9854304635761589,0.9986754966887417,1.0,0.8993377483443709,0.9854304635761589,1.0,0.9986754966887417,0.9986754966887417,0.9549668874172186,0.9986754966887417,0.8993377483443709,0.9867549668874173,1.0,1.0,0.32326380910346203,0.1729135174590113,0.646524408662849,0.0,0.0,755,0
grid_mag_orientation_g32_m2_o1_e1_percentile_hamming_r64,grid_mag_orientation,hamming,32,4,percentile,uniform,64,512.0,128.0,0.8913907284768212,0.9854304635761589,0.9973509933774835,1.0,0.8913907284768212,0.9854304635761589,1.0,0.9973509933774835,0.9973509933774835,0.9589403973509933,0.9947019867549669,0.8927152317880794,0.990728476821192,1.0,1.0,0.3443701717767813,0.1813266356626701,0.6529560758691301,0.0,0.0,755,0
grid_mag_orientation_g32_m4_o0_e0_percentile_hamming_r64,grid_mag_orientation,hamming,32,4,percentile,uniform,64,512.0,128.0,0.6198675496688741,0.8754966887417218,0.9814569536423841,0.9986754966887417,0.6198675496688741,0.8754966887417218,0.9986754966887417,0.9814569536423841,0.9814569536423841,0.7894039735099337,0.9748344370860927,0.6225165562913907,0.8966887417218543,1.0,1.0,0.7357764594991776,0.3408692376869633,1.4714822474431237,0.0013245033112582781,0.0,755,0
grid_mag_orientation_g32_m2_o2_e1_percentile_hamming_r64,grid_mag_orientation,hamming,32,5,percentile,uniform,64,640.0,102.4,0.9271523178807947,0.990728476821192,1.0,1.0,0.9271523178807947,0.990728476821192,1.0,1.0,1.0,0.976158940397351,0.9973509933774835,0.928476821192053,0.9960264900662251,1.0,1.0,0.29516442147271155,0.1635086156637534,0.5722177912474855,0.0,0.0,755,0
grid_mag_orientation_g32_m2_o3_e0_percentile_hamming_r64,grid_mag_orientation,hamming,32,5,percentile,uniform,64,640.0,102.4,0.9125827814569536,0.9920529801324504,1.0,1.0,0.9125827814569536,0.9920529801324504,1.0,1.0,1.0,0.9682119205298013,0.9986754966887417,0.9125827814569536,0.9920529801324504,1.0,1.0,0.3031047242495792,0.1584305142404872,0.6163342522286359,0.0,0.0,755,0
grid_mag_orientation_g32_m1_o3_e1_percentile_hamming_r64,grid_mag_orientation,hamming,32,5,percentile,uniform,64,640.0,102.4,0.9152317880794701,0.990728476821192,0.9986754966887417,1.0,0.9152317880794701,0.990728476821192,1.0,0.9986754966887417,0.9986754966887417,0.9708609271523179,0.9986754966887417,0.9152317880794701,0.9920529801324504,1.0,1.0,0.2983288681566921,0.16426513272859,0.6136975426209424,0.0,0.0,755,0
grid_mag_orientation_g32_m4_o1_e0_percentile_hamming_r64,grid_mag_orientation,hamming,32,5,percentile,uniform,64,640.0,102.4,0.7576158940397351,0.9390728476821192,0.9973509933774835,1.0,0.7576158940397351,0.9390728476821192,1.0,0.9973509933774835,0.9973509933774835,0.8794701986754967,0.9947019867549669,0.7589403973509934,0.9496688741721855,1.0,1.0,0.4827351558720033,0.2392108156396994,1.024985264307961,0.0,0.0,755,0
grid_mag_orientation_g32_m4_o0_e1_percentile_hamming_r64,grid_mag_orientation,hamming,32,5,percentile,uniform,64,640.0,102.4,0.695364238410596,0.9086092715231788,0.990728476821192,1.0,0.695364238410596,0.9086092715231788,1.0,0.990728476821192,0.990728476821192,0.8503311258278146,0.9894039735099338,0.6980132450331126,0.928476821192053,1.0,1.0,0.6039791730849161,0.290047463177926,1.190517834274974,0.0,0.0,755,0
grid_mag_orientation_g32_m4_o2_e0_percentile_hamming_r64,grid_mag_orientation,hamming,32,6,percentile,uniform,64,768.0,85.33333333333333,0.8370860927152318,0.9801324503311258,1.0,1.0,0.8370860927152318,0.9801324503311258,1.0,1.0,1.0,0.9271523178807947,0.9973509933774835,0.8370860927152318,0.9841059602649007,1.0,1.0,0.3777893494698388,0.1954359451227432,0.7962894642468883,0.0,0.0,755,0
grid_mag_orientation_g32_m2_o3_e1_percentile_hamming_r64,grid_mag_orientation,hamming,32,6,percentile,uniform,64,768.0,85.33333333333333,0.9258278145695364,0.9920529801324504,0.9986754966887417,1.0,0.9258278145695364,0.9920529801324504,1.0,0.9986754966887417,0.9986754966887417,0.9708609271523179,0.9973509933774835,0.9271523178807947,0.9947019867549669,1.0,1.0,0.29074940417790635,0.149672690156822,0.592027575522198,0.0,0.0,755,0
grid_mag_orientation_g32_m4_o1_e1_percentile_hamming_r64,grid_mag_orientation,hamming,32,6,percentile,uniform,64,768.0,85.33333333333333,0.785430463576159,0.9602649006622517,0.9947019867549669,1.0,0.785430463576159,0.9602649006622517,1.0,0.9947019867549669,0.9947019867549669,0.9019867549668874,0.990728476821192,0.7907284768211921,0.9748344370860927,1.0,1.0,0.46663727960998264,0.2244689239440759,0.9407586012824557,0.0,0.0,755,0
grid_mag_orientation_g32_m4_o2_e1_percentile_hamming_r64,grid_mag_orientation,hamming,32,7,percentile,uniform,64,896.0,73.14285714285714,0.8622516556291391,0.9788079470198675,0.9986754966887417,1.0,0.8622516556291391,0.9788079470198675,1.0,0.9986754966887417,0.9986754966887417,0.9324503311258279,0.9960264900662251,0.8622516556291391,0.9827814569536424,1.0,1.0,0.3659027028270845,0.1820270194183473,0.7602278390193021,0.0,0.0,755,0
grid_mag_orientation_g32_m4_o3_e0_percentile_hamming_r64,grid_mag_orientation,hamming,32,7,percentile,uniform,64,896.0,73.14285714285714,0.8701986754966887,0.9801324503311258,0.9986754966887417,1.0,0.8701986754966887,0.9801324503311258,1.0,0.9986754966887417,0.9986754966887417,0.9390728476821192,1.0,0.8701986754966887,0.9827814569536424,1.0,1.0,0.35425391983982946,0.1760402614707308,0.7354753393461396,0.0,0.0,755,0
grid_mag_orientation_g32_m4_o3_e1_percentile_hamming_r64,grid_mag_orientation,hamming,32,8,percentile,uniform,64,1024.0,64.0,0.8807947019867549,0.9814569536423841,0.9973509933774835,1.0,0.8807947019867549,0.9814569536423841,1.0,0.9973509933774835,0.9973509933774835,0.9509933774834437,0.9986754966887417,0.8807947019867549,0.9827814569536424,1.0,1.0,0.3408827376476718,0.1660875560480041,0.7116525313044267,0.0,0.0,755,0
